/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/CA99/W503/live/QS014/match-stats,01:42:00,102,14,3,50,81,43,50,14,31,1,3,57,81,14,54,11,22,3,6,15,14,25,76,82,157,3,2,54,76,40,54,11,22,3,6,51,76,7,50,17,31,2,3,14,15,24,81,75,157
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/H996/MK40/live/QS011/match-stats,02:03:00,123,17,6,49,99,42,49,32,50,0,1,74,99,14,59,10,37,1,2,18,18,24,96,98,195,10,6,59,96,45,59,27,37,1,2,72,96,7,49,18,50,1,1,18,18,25,99,97,195
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/G806/W630/live/QS016/match-stats,02:10:00,130,6,2,73,104,48,73,17,31,7,8,65,104,24,62,21,41,5,18,14,14,45,103,110,207,5,6,62,103,38,62,20,41,13,18,58,103,25,73,14,31,1,8,14,14,39,104,97,207
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/KA98/BH98/live/QS020/match-stats,01:27:00,87,9,4,47,72,39,47,10,25,2,4,49,72,7,26,17,40,3,7,11,10,24,66,73,138,7,3,26,66,19,26,23,40,4,7,42,66,8,47,15,25,2,4,10,11,23,72,65,138
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/H940/R977/live/QS024/match-stats,01:04:00,64,8,1,47,56,36,47,6,9,2,2,42,56,15,42,7,13,2,3,10,9,22,55,64,111,2,3,42,55,27,42,6,13,1,3,33,55,11,47,3,9,0,2,9,10,14,56,47,111
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/W503/R612/live/QS028/match-stats,00:51:00,51,10,2,31,51,24,31,10,20,0,0,34,51,6,21,17,26,4,6,8,8,23,47,57,98,5,6,21,47,15,21,9,26,2,6,24,47,7,31,10,20,0,0,8,8,17,51,41,98
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/W522/SJ55/live/QS019/match-stats,01:24:00,84,4,2,35,57,30,35,13,22,2,2,43,57,9,36,13,26,2,7,10,10,22,62,65,119,9,2,36,62,27,36,13,26,5,7,40,62,5,35,9,22,0,2,10,10,14,57,54,119
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/BE90/D923/live/QS027/match-stats,01:13:00,73,5,6,40,66,28,40,15,26,5,7,43,66,10,24,17,32,4,9,10,9,27,56,70,122,3,3,24,56,14,24,15,32,5,9,29,56,12,40,11,26,2,7,9,10,23,66,52,122
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/MK40/O234/live/QS023/match-stats,01:07:00,67,8,1,38,55,33,38,9,17,1,1,42,55,16,43,3,14,2,3,10,10,19,57,61,112,2,0,43,57,27,43,11,14,1,3,38,57,5,38,8,17,0,1,10,10,13,55,51,112
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/K737/MF90/live/QS031/match-stats,00:51:00,51,5,1,21,29,18,21,4,8,1,1,22,29,12,25,17,27,4,9,5,6,29,52,51,81,2,4,25,52,13,25,10,27,5,9,23,52,3,21,4,8,0,1,6,5,7,29,30,81
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/CA99/D776/live/QS029/match-stats,00:58:00,58,14,0,31,45,27,31,9,14,0,0,36,45,13,39,15,22,3,10,9,8,28,61,64,106,7,1,39,61,26,39,7,22,7,10,33,61,4,31,5,14,0,0,8,9,9,45,42,106
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/H996/V784/live/QS022/match-stats,00:57:00,57,13,1,35,57,28,35,14,22,5,5,42,57,7,32,12,15,3,9,9,8,19,47,61,104,8,4,32,47,25,32,3,15,6,9,28,47,7,35,8,22,0,5,8,9,15,57,43,104
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/K771/HB29/live/QS030/match-stats,00:29:00,29,4,1,12,15,11,12,1,3,0,0,12,15,6,11,6,7,3,3,3,4,12,18,24,33,0,2,11,18,5,11,1,7,0,3,6,18,1,12,2,3,0,0,4,3,3,15,9,33
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/I230/TC61/live/QS026/match-stats,01:01:00,61,2,2,19,42,16,19,17,23,1,1,33,42,11,31,13,24,4,10,8,9,24,55,57,97,3,3,31,55,20,31,11,24,6,10,31,55,3,19,6,23,0,1,9,8,9,42,40,97
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/KD46/J553/live/QS017/match-stats,00:48:00,48,10,2,23,41,19,23,12,18,0,0,31,41,18,31,8,13,5,7,7,7,26,44,57,85,1,5,31,44,13,31,5,13,2,7,18,44,4,23,6,18,0,0,7,7,10,41,28,85
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/SE73/BI81/live/QS021/match-stats,01:02:00,62,2,1,31,50,25,31,15,19,0,0,40,50,10,41,11,17,2,3,10,10,21,58,61,108,6,1,41,58,31,41,6,17,1,3,37,58,6,31,4,19,0,0,10,10,10,50,47,108
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/W373/Z168/live/QS025/match-stats,01:16:00,76,1,2,46,71,36,46,13,25,3,3,49,71,12,39,11,18,2,3,10,9,23,57,72,128,8,5,39,57,27,39,7,18,1,3,34,57,10,46,12,25,0,3,9,10,22,71,56,128
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/W571/MN44/live/QS018/match-stats,01:05:00,65,5,1,40,55,33,40,9,15,0,0,42,55,11,39,19,32,3,9,10,10,30,71,72,126,10,3,39,71,28,39,13,32,6,9,41,71,7,40,6,15,0,0,10,10,13,55,54,126
/en/tournaments/aircel-chennai-open/891/2014/match-stats/W367/R613/live/MS001/match-stats,01:36:00,96,5,2,35,63,25,35,20,28,1,1,45,63,18,54,16,25,3,8,10,10,34,79,79,142,1,1,54,79,36,54,9,25,5,8,45,79,10,35,8,28,0,1,10,10,18,63,63,142
/en/tournaments/aircel-chennai-open/891/2014/match-stats/W367/PD07/live/MS002/match-stats,01:51:00,111,3,5,35,61,25,35,13,26,2,4,38,61,13,51,22,39,1,10,10,10,35,90,73,151,4,3,51,90,38,51,17,39,9,10,55,90,10,35,13,26,2,4,10,10,23,61,78,151
/en/tournaments/aircel-chennai-open/891/2014/match-stats/R613/G710/live/MS003/match-stats,02:02:00,122,3,0,55,78,38,55,13,23,3,6,51,78,14,40,24,45,5,16,14,13,38,85,89,163,4,3,40,85,26,40,21,45,11,16,47,85,17,55,10,23,3,6,13,14,27,78,74,163
/en/tournaments/aircel-chennai-open/891/2014/match-stats/W367/BH09/live/MS004/match-stats,01:06:00,66,4,4,32,54,20,32,10,22,5,7,30,54,14,23,18,29,7,11,7,8,32,52,62,106,3,4,23,52,9,23,11,29,4,11,20,52,12,32,12,22,2,7,8,7,24,54,44,106
/en/tournaments/aircel-chennai-open/891/2014/match-stats/G710/PD31/live/MS006/match-stats,02:13:00,133,0,3,75,97,49,75,8,22,6,11,57,97,9,39,31,52,6,10,14,15,40,91,97,188,4,3,39,91,30,39,21,52,4,10,51,91,26,75,14,22,5,11,15,14,40,97,91,188
/en/tournaments/aircel-chennai-open/891/2014/match-stats/PD07/BF55/live/MS005/match-stats,01:11:00,71,5,1,33,48,27,33,10,15,0,0,37,48,12,32,11,23,3,7,9,9,23,55,60,103,1,3,32,55,20,32,12,23,4,7,32,55,6,33,5,15,0,0,9,9,11,48,43,103
/en/tournaments/aircel-chennai-open/891/2014/match-stats/R613/SC56/live/MS007/match-stats,02:06:00,126,3,4,71,114,50,71,20,43,8,10,70,114,19,51,16,32,6,8,15,15,35,83,105,197,1,3,51,83,32,51,16,32,2,8,48,83,21,71,23,43,2,10,15,15,44,114,92,197
/en/tournaments/aircel-chennai-open/891/2014/match-stats/W367/B896/live/MS008/match-stats,00:55:00,55,4,3,29,46,25,29,10,17,4,4,35,46,12,26,14,25,4,8,8,8,26,51,61,97,2,3,26,51,14,26,11,25,4,8,25,51,4,29,7,17,0,4,8,8,11,46,36,97
/en/tournaments/aircel-chennai-open/891/2014/match-stats/SC56/Y061/live/MS015/match-stats,00:24:00,24,0,1,8,14,6,8,2,6,2,3,8,14,8,14,5,8,2,6,2,2,13,22,21,36,1,1,14,22,6,14,3,8,4,6,9,22,2,8,4,6,1,3,2,2,6,14,15,36
/en/tournaments/aircel-chennai-open/891/2014/match-stats/BF55/F510/live/MS010/match-stats,01:06:00,66,1,3,30,45,19,30,7,15,3,6,26,45,10,35,10,22,1,3,8,9,20,57,46,102,2,2,35,57,25,35,12,22,2,3,37,57,11,30,8,15,3,6,9,8,19,45,56,102
/en/tournaments/aircel-chennai-open/891/2014/match-stats/PD31/G476/live/MS013/match-stats,01:18:00,78,5,8,31,75,23,31,22,44,11,12,45,75,11,29,13,21,4,6,9,8,24,50,69,125,1,3,29,50,18,29,8,21,2,6,26,50,8,31,22,44,1,12,8,9,30,75,56,125
/en/tournaments/aircel-chennai-open/891/2014/match-stats/G710/RB56/live/MS012/match-stats,01:11:00,71,1,1,29,45,20,29,10,16,1,3,30,45,10,28,21,29,5,9,9,9,31,57,61,102,3,6,28,57,18,28,8,29,4,9,26,57,9,29,6,16,2,3,9,9,15,45,41,102
/en/tournaments/aircel-chennai-open/891/2014/match-stats/R613/V708/live/MS014/match-stats,01:22:00,82,2,2,42,65,29,42,17,23,8,8,46,65,7,30,12,27,2,3,10,10,19,57,65,122,6,3,30,57,23,30,15,27,1,3,38,57,13,42,6,23,0,8,10,10,19,65,57,122
/en/tournaments/aircel-chennai-open/891/2014/match-stats/BH09/K596/live/MS009/match-stats,00:43:00,43,1,0,20,32,14,20,7,12,0,1,21,32,5,16,4,9,2,2,5,5,9,25,30,57,4,1,16,25,11,16,5,9,0,2,16,25,6,20,5,12,1,1,5,5,11,32,27,57
/en/tournaments/aircel-chennai-open/891/2014/match-stats/PD07/E831/live/MS023/match-stats,01:21:00,81,4,3,40,63,32,40,15,23,4,4,47,63,13,47,10,14,2,6,11,10,23,61,70,124,3,2,47,61,34,47,4,14,4,6,38,61,8,40,8,23,0,4,10,11,16,63,54,124
/en/tournaments/aircel-chennai-open/891/2014/match-stats/G710/A829/live/MS024/match-stats,02:20:00,140,1,2,36,69,28,36,17,33,0,2,45,69,26,56,23,49,5,19,12,13,49,105,94,174,2,4,56,105,30,56,26,49,14,19,56,105,8,36,16,33,2,2,13,12,24,69,80,174
/en/tournaments/aircel-chennai-open/891/2014/match-stats/R613/R772/live/MS028/match-stats,01:11:00,71,2,2,37,53,23,37,11,16,2,3,34,53,12,30,19,25,5,10,8,8,31,55,65,108,1,5,30,55,18,30,6,25,5,10,24,55,14,37,5,16,1,3,8,8,19,53,43,108
/en/tournaments/aircel-chennai-open/891/2014/match-stats/K596/BD06/live/MS019/match-stats,01:47:00,107,0,1,49,84,35,49,21,35,2,4,56,84,12,53,20,33,3,7,14,14,32,86,88,170,1,1,53,86,41,53,13,33,4,7,54,86,14,49,14,35,2,4,14,14,28,84,82,170
/en/tournaments/aircel-chennai-open/891/2014/match-stats/B896/R782/live/MS017/match-stats,00:50:00,50,4,2,17,29,13,17,8,12,0,1,21,29,13,28,9,18,3,5,6,7,22,46,43,75,1,2,28,46,15,28,9,18,2,5,24,46,4,17,4,12,1,1,7,6,8,29,32,75
/en/tournaments/aircel-chennai-open/891/2014/match-stats/BH09/L949/live/MS018/match-stats,02:29:00,149,8,3,66,111,50,66,27,45,6,7,77,111,12,60,27,47,1,6,17,16,39,107,116,218,4,8,60,107,48,60,20,47,5,6,68,107,16,66,18,45,1,7,16,17,34,111,102,218
/en/tournaments/aircel-chennai-open/891/2014/match-stats/BF55/CD85/live/MS021/match-stats,01:16:00,76,2,2,23,46,18,23,15,23,0,1,33,46,10,35,16,26,4,4,9,10,26,61,59,107,3,3,35,61,25,35,10,26,0,4,35,61,5,23,8,23,1,1,10,9,13,46,48,107
/en/tournaments/aircel-chennai-open/891/2014/match-stats/G476/N503/live/MS026/match-stats,01:11:00,71,3,2,26,47,20,26,16,21,0,0,36,47,13,32,15,27,4,9,9,9,28,59,64,106,1,5,32,59,19,32,12,27,5,9,31,59,6,26,5,21,0,0,9,9,11,47,42,106
/en/tournaments/aircel-chennai-open/891/2014/match-stats/L575/SF62/live/MS022/match-stats,01:13:00,73,0,3,31,51,22,31,8,20,2,5,30,51,21,44,13,17,6,10,9,9,34,61,64,112,0,1,44,61,23,44,4,17,4,10,27,61,9,31,12,20,3,5,9,9,21,51,48,112
/en/tournaments/aircel-chennai-open/891/2014/match-stats/RB56/D616/live/MS025/match-stats,02:22:00,142,6,8,59,114,41,59,26,55,5,8,67,114,20,57,16,31,4,9,15,14,36,88,103,202,2,1,57,88,37,57,15,31,5,9,52,88,18,59,29,55,3,8,14,15,47,114,99,202
/en/tournaments/aircel-chennai-open/891/2014/match-stats/SC56/L797/live/MS030/match-stats,01:27:00,87,2,1,42,67,29,42,14,25,5,6,43,67,20,46,16,31,4,10,9,9,36,77,79,144,4,6,46,77,26,46,15,31,6,10,41,77,13,42,11,25,1,6,9,9,24,67,65,144
/en/tournaments/aircel-chennai-open/891/2014/match-stats/V708/N480/live/MS029/match-stats,01:23:00,83,5,6,32,57,24,32,14,25,2,4,38,57,19,35,10,23,5,6,10,10,29,58,67,115,0,3,35,58,16,35,13,23,1,6,29,58,8,32,11,25,2,4,10,10,19,57,48,115
/en/tournaments/aircel-chennai-open/891/2014/match-stats/L949/ME89/live/QS005/match-stats,02:03:00,123,4,4,53,90,38,53,23,37,8,11,61,90,15,58,18,30,4,6,16,15,33,88,94,178,6,6,58,88,43,58,12,30,2,6,55,88,15,53,14,37,3,11,15,16,29,90,84,178
/en/tournaments/aircel-chennai-open/891/2014/match-stats/A829/O305/live/QS007/match-stats,01:15:00,75,1,1,39,52,29,39,6,13,2,4,35,52,11,34,18,30,4,8,10,9,29,64,64,116,6,3,34,64,23,34,12,30,4,8,35,64,10,39,7,13,2,4,9,10,17,52,52,116
