year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1995,"Medellin, Colombia",05.06.1995,CH,Outdoor: Clay,Draw: 32,47,394,"$2,120",Q,Gaston Etlis (ARG),189,"W 7-6, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=575&y=1995&r=5&p=K293,Medellin,Q,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Gaston Etlis,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Medellin, Colombia",05.06.1995,CH,Outdoor: Clay,Draw: 32,47,394,"$2,120",S,Daniele Musa (ITA),154,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=575&y=1995&r=6&p=K293,Medellin,S,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Musa,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Medellin, Colombia",05.06.1995,CH,Outdoor: Clay,Draw: 32,47,394,"$2,120",F,Jerome Golmard (FRA),183,"L 3-6, 6-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=575&y=1995&r=7&p=K293,Medellin,F,0,Jerome Golmard,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Jerome Golmard,France,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Asuncion, Paraguay",29.05.1995,CH,Outdoor: Clay,Draw: 32,1,394,$260,R32,Francisco Montana (USA),363,"L 6-3, 2-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=587&y=1995&r=3&p=K293,Asuncion,R32,0,Francisco Montana,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Montana,United States,,,,,,,,,,,,,,,,,,,,,,,,
1996,"Campinas, Brazil",11.11.1996,CH,Outdoor: Clay,Draw: 32,79,101,"$7,200",R32,Ricardo Mello (BRA),N/A,"W 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=225&y=1996&r=3&p=K293,Campinas,R32,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Mello,Brazil,,,,,,,,,,,,,,,,,,,,,,,,
1996,"Campinas, Brazil",11.11.1996,CH,Outdoor: Clay,Draw: 32,79,101,"$7,200",R16,Dinu Pescariu (ROU),177,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=225&y=1996&r=4&p=K293,Campinas,R16,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Dinu Pescariu,Romania,,,,,,,,,,,,,,,,,,,,,,,,
1996,"Campinas, Brazil",11.11.1996,CH,Outdoor: Clay,Draw: 32,79,101,"$7,200",Q,Fernando Meligeni (BRA),97,"W 6-3, 5-7, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=225&y=1996&r=5&p=K293,Campinas,Q,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Meligeni,Brazil,,,,,,,,,,,,,,,,,,,,,,,,
1996,"Campinas, Brazil",11.11.1996,CH,Outdoor: Clay,Draw: 32,79,101,"$7,200",S,Marcelo Filippini (URU),84,"W 6-2, 6-7, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=225&y=1996&r=6&p=K293,Campinas,S,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Marcelo Filippini,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,
1996,"Campinas, Brazil",11.11.1996,CH,Outdoor: Clay,Draw: 32,79,101,"$7,200",W,Galo Blanco (ESP),105,"W 7-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=225&y=1996&r=7&p=K293,Campinas,F,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Galo Blanco,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1996,"Santiago, Chile",04.11.1996,GP,Outdoor: Clay,Draw: 32,1,99,"$2,020",R32,Alberto Berasategui (ESP),21,"L 3-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=505&y=1996&r=3&p=K293,Santiago,R32,53,Alberto Berasategui,Gustavo Kuerten,Brazil,3,3,27,50,19,27,10,23,2,5,8,10,31,5,22,0,1,9,29,50,15,53,44,103,Alberto Berasategui,Spain,4,0,31,53,21,31,17,22,1,1,9,8,27,13,23,3,5,8,38,53,21,50,59,103
