year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1981,"Barcelona, Spain",30.03.1981,CH,Outdoor: Clay,Draw: 32,,,$,R16,Jean-Francois Caujolle (FRA),N/A,"W 5-7, 1-0 RET",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=267&y=1981&r=4&p=W023,Barcelona,R16,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jean-Francois Caujolle,France,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Barcelona, Spain",30.03.1981,CH,Outdoor: Clay,Draw: 32,,,$,Q,Bernard Fritz (FRA),N/A,"L 5-7, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=267&y=1981&r=5&p=W023,Barcelona,Q,0,Bernard Fritz,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Bernard Fritz,France,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Milan, Italy",23.03.1981,GP,Indoor: Carpet,Draw: 32,,,$,R32,Peter Rennert (USA),N/A,"L 3-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=1981&r=3&p=W023,Milan,R32,0,Peter Rennert,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Peter Rennert,United States,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Masters, NY, U.S.A.",18.01.1983,WC,Indoor: Carpet,Draw: 12,,,$,R16,Jose-Luis Clerc (ARG),N/A,"L 7-5, 4-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1982&r=4&p=W023,Masters,R16,0,Jose-Luis Clerc,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jose-Luis Clerc,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Wembley, England",08.11.1982,GP,Indoor: Carpet,Draw: 32,,,$,R32,Wojtek Fibak (POL),N/A,"L 2-6, 6-3, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=430&y=1982&r=3&p=W023,Wembley,R32,0,Wojtek Fibak,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Wojtek Fibak,Poland,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Stockholm, Sweden",01.11.1982,GP,Indoor: Hard,Draw: 64,,,$,R64,Peter Carlsson (SWE),N/A,"W 6-0, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1982&r=2&p=W023,Stockholm,R64,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Peter Carlsson,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Stockholm, Sweden",01.11.1982,GP,Indoor: Hard,Draw: 64,,,$,R32,Thomas Hogstedt (SWE),N/A,"W 6-4, 3-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1982&r=3&p=W023,Stockholm,R32,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Hogstedt,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Stockholm, Sweden",01.11.1982,GP,Indoor: Hard,Draw: 64,,,$,R16,Lloyd Bourne (USA),N/A,"W 6-2, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1982&r=4&p=W023,Stockholm,R16,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Lloyd Bourne,United States,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Stockholm, Sweden",01.11.1982,GP,Indoor: Hard,Draw: 64,,,$,Q,Harold Solomon (USA),N/A,"W 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1982&r=5&p=W023,Stockholm,Q,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Harold Solomon,United States,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Stockholm, Sweden",01.11.1982,GP,Indoor: Hard,Draw: 64,,,$,S,Jay Lapidus (USA),N/A,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1982&r=6&p=W023,Stockholm,S,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jay Lapidus,United States,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Stockholm, Sweden",01.11.1982,GP,Indoor: Hard,Draw: 64,,,$,F,Henri Leconte (FRA),N/A,"L 6-7, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1982&r=7&p=W023,Stockholm,F,0,Henri Leconte,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Henri Leconte,France,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Basel, Switzerland",11.10.1982,GP,Indoor: Hard,Draw: 32,,,$,R32,Jaroslav Navratil (CZE),N/A,"W 6-4, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=1982&r=3&p=W023,Basel,R32,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jaroslav Navratil,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Basel, Switzerland",11.10.1982,GP,Indoor: Hard,Draw: 32,,,$,R16,Corrado Barazzutti (ITA),N/A,"W 6-2, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=1982&r=4&p=W023,Basel,R16,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Corrado Barazzutti,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Basel, Switzerland",11.10.1982,GP,Indoor: Hard,Draw: 32,,,$,Q,Henri Leconte (FRA),N/A,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=1982&r=5&p=W023,Basel,Q,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Henri Leconte,France,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Basel, Switzerland",11.10.1982,GP,Indoor: Hard,Draw: 32,,,$,S,Thomas Hogstedt (SWE),N/A,"W 6-1, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=1982&r=6&p=W023,Basel,S,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Hogstedt,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Basel, Switzerland",11.10.1982,GP,Indoor: Hard,Draw: 32,,,$,F,Yannick Noah (FRA),N/A,"L 4-6, 2-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=1982&r=7&p=W023,Basel,F,0,Yannick Noah,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Yannick Noah,France,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Barcelona, Spain",04.10.1982,GP,Outdoor: Clay,Draw: 64,,,$,R64,Guy Forget (FRA),N/A,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1982&r=2&p=W023,Barcelona,R64,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Guy Forget,France,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Barcelona, Spain",04.10.1982,GP,Outdoor: Clay,Draw: 64,,,$,R32,Joakim Nystrom (SWE),N/A,"W 6-2, 6-7, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1982&r=3&p=W023,Barcelona,R32,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Joakim Nystrom,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1982,"Barcelona, Spain",04.10.1982,GP,Outdoor: Clay,Draw: 64,,,$,R16,Corrado Barazzutti (ITA),N/A,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1982&r=4&p=W023,Barcelona,R16,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Corrado Barazzutti,Italy,,,,,,,,,,,,,,,,,,,,,,,,
